Modelo,CodModelo,Marca,CodMarca
XC 60 T-5 MOMENTUM 2.0 254cv AWD 5p,8043,VOLVO,58
XC 60 T-5 R-DESIGN 2.0 AWD 5p,8044,VOLVO,58
XC 60 T-5 R-DESIGN 2.0 FWD 5p,6131,VOLVO,58
XC 60 T-6  R-DESIGN 2.0 306cv FWD 5p,7319,VOLVO,58
XC 60 T-6 INSCRIPTION 2.0 FWD 5p,7291,VOLVO,58
XC 60 T-8 HÍBRIDO INSC. EXPRESS. 2.0 AWD,9635,VOLVO,58
XC 60 T-8 HÍBRIDO INSCRIPTION 2.0 5p,8639,VOLVO,58
XC 60 T-8 HÍBRIDO MOMENTUM 2.0 5p,9027,VOLVO,58
XC 60 T-8 HÍBRIDO R-DESIGN 2.0 5p,8486,VOLVO,58
XC 90 2.5T 210cv AWD 5p,2356,VOLVO,58
XC 90 3.2 238cv AWD 5p,4450,VOLVO,58
XC 90 4.4 V8 315cv AWD 5p,2357,VOLVO,58
XC 90 D-5 INSCRIPTION 2.0 235cv Dies. 5p,7879,VOLVO,58
XC 90 D-5 MOMENTUM 2.0 235cv Diesel 5p,7853,VOLVO,58
XC 90 T6 2.9 BI-TB 272cv AWD 5p,2358,VOLVO,58
XC 90 T-6 FIRST EDITION 2.0 320cv 5p,7292,VOLVO,58
XC 90 T-6 INSCRIPTION 2.0 320CV 5p,7293,VOLVO,58
XC 90 T-6 MOMENTUM 2.0 320cv 5P,7294,VOLVO,58
XC 90 T-8 HÍBRIDO EXCELLENCE 2.0  5p,7892,VOLVO,58
XC 90 T-8 HÍBRIDO INSC. EXPRESS. 2.0 5p,9625,VOLVO,58
XC 90 T-8 HÍBRIDO INSCRIPT 2.0 5p,7893,VOLVO,58
XC 90 T-8 HÍBRIDO MOMENTUM 2.0 5p,9028,VOLVO,58
XC 90 T-8 HÍBRIDO R-DESIGN 2.0 5p,8675,VOLVO,58
AMAROK CD2.0 16V/S CD2.0 16V TDI 4x2 Die,5585,VW - VOLKSWAGEN,59
AMAROK CD2.0 16V/S CD2.0 16V TDI 4x4 Die,5586,VW - VOLKSWAGEN,59
AMAROK Comfor. CD 2.0 TDI 4x4 Dies. Aut.,8531,VW - VOLKSWAGEN,59
AMAROK CS2.0 16V/S2.0 16V TDI 4x2 Diesel,5748,VW - VOLKSWAGEN,59
AMAROK CS2.0 16V/S2.0 16V TDI 4x4 Diesel,5749,VW - VOLKSWAGEN,59
AMAROK Extreme CD 3.0 4x4 TB Dies. Aut.,8532,VW - VOLKSWAGEN,59
AMAROK Hig. Extreme CD 2.0 4x4 Dies. Aut,7854,VW - VOLKSWAGEN,59
AMAROK Hig.ULTIMATE CD 2.0 4x4 Dies. Aut,7674,VW - VOLKSWAGEN,59
AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,5940,VW - VOLKSWAGEN,59
AMAROK Highline CD 2.0 16V TDI 4x4 Dies.,5261,VW - VOLKSWAGEN,59
AMAROK Highline CD 3.0 4x4 TB Dies. Aut.,8183,VW - VOLKSWAGEN,59
AMAROK SE CD 2.0 16V TDI 4x4 Diesel,5476,VW - VOLKSWAGEN,59
AMAROK T. Dark nome CD 2.0 4x4 Dies Aut,7367,VW - VOLKSWAGEN,59
AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,5350,VW - VOLKSWAGEN,59
AMAROK Trendline CD 2.0 TDI 4X4 Dies Aut,6277,VW - VOLKSWAGEN,59
Apolo GL 1.8,2359,VW - VOLKSWAGEN,59
Apolo GLS/ Vip 1.8,2360,VW - VOLKSWAGEN,59
Bora 2.0 8v Comfortline Aut.,2362,VW - VOLKSWAGEN,59
Bora 2.0 8v Comfortline Mec.,2363,VW - VOLKSWAGEN,59
Bora 2.0/ 2.0 Flex 8v Aut.,2361,VW - VOLKSWAGEN,59
Bora 2.0/ 2.0 Flex 8v Mec.,2364,VW - VOLKSWAGEN,59
Caravelle 2.4 Diesel,2365,VW - VOLKSWAGEN,59
Corrado 2.0 Turbo,2366,VW - VOLKSWAGEN,59
Corrado G-60 2.8,2367,VW - VOLKSWAGEN,59
CROSSFOX  1.6 T. Flex 16V 5p,7077,VW - VOLKSWAGEN,59
CROSSFOX  I MOTION 1.6 T. Flex 16V 5p,7078,VW - VOLKSWAGEN,59
CROSSFOX 1.6 Mi Total Flex 8V 5p,2368,VW - VOLKSWAGEN,59
CROSSFOX I MOTION 1.6 Mi T. Flex 8V 5p,5983,VW - VOLKSWAGEN,59
Delivery Express+ 3.0 16V 2p TB Diesel,9788,VW - VOLKSWAGEN,59
EOS Cab. 2.0 Turbo FSI Tiptronic,4857,VW - VOLKSWAGEN,59
Eurovan 2.4 Diesel,2369,VW - VOLKSWAGEN,59
Fox 1.0 Mi Total Flex 8V 3p,5082,VW - VOLKSWAGEN,59
Fox 1.0 Mi Total Flex 8V 5p,5083,VW - VOLKSWAGEN,59
Fox 1.6 Mi I MOTION Total Flex 8V 5p,5084,VW - VOLKSWAGEN,59
Fox 1.6 Mi Total Flex 8V 5p,5085,VW - VOLKSWAGEN,59
Fox BLUEMOTION 1.0 Mi Total Flex 12V 3p,6548,VW - VOLKSWAGEN,59
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p,6549,VW - VOLKSWAGEN,59
Fox BlueMotion 1.6 Mi Total Flex 3p.,6039,VW - VOLKSWAGEN,59
Fox BlueMotion 1.6 Mi Total Flex 5p.,6040,VW - VOLKSWAGEN,59
Fox City 1.0 Mi/ 1.0Mi Total Flex 8V 5p,2370,VW - VOLKSWAGEN,59
Fox City 1.0Mi/ 1.0Mi Total Flex 8V 3p,2371,VW - VOLKSWAGEN,59
Fox Comfortline 1.0 Flex 12V 5p,7269,VW - VOLKSWAGEN,59
Fox Comfortline 1.0 Flex 8V 5p,6934,VW - VOLKSWAGEN,59
Fox Comfortline 1.6 Flex 8V 5p,6935,VW - VOLKSWAGEN,59
Fox Comfortline I Motion 1.6 Flex 8V 5p,6936,VW - VOLKSWAGEN,59
Fox Connect 1.6 Flex 8V 5p,8112,VW - VOLKSWAGEN,59
Fox Connect I Motion 1.6 Flex 8V 5p,8133,VW - VOLKSWAGEN,59
Fox extreme 1.6 Mi Total Flex 8V 5p,4668,VW - VOLKSWAGEN,59
Fox Highline I MOTION 1.6 Flex 16V 5p,6937,VW - VOLKSWAGEN,59
Fox Highline1.6 Flex 16V 5p,6938,VW - VOLKSWAGEN,59
Fox PEPPER 1.6 Flex 16V 5p,7172,VW - VOLKSWAGEN,59
Fox PEPPER I MOTION 1.6 Flex 16V 5p,7173,VW - VOLKSWAGEN,59
Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 3p,2372,VW - VOLKSWAGEN,59
Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 4p,2373,VW - VOLKSWAGEN,59
Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 3p,2374,VW - VOLKSWAGEN,59
Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 4p,2375,VW - VOLKSWAGEN,59
Fox PRIME/Hghi. IMOTION 1.6 T.Flex 8V 5p,5087,VW - VOLKSWAGEN,59
Fox PRIME/Higli. 1.6 Total Flex 8V 5p,5086,VW - VOLKSWAGEN,59
Fox Rock in Rio 1.6 Mi Total Flex 8V 5p,5599,VW - VOLKSWAGEN,59
Fox Route 1.0 Mi Total Flex 8V 3p,4349,VW - VOLKSWAGEN,59
Fox Route 1.0 Mi Total Flex 8V 5p,4350,VW - VOLKSWAGEN,59
Fox Route 1.6 Mi Total Flex 8V 3p,4351,VW - VOLKSWAGEN,59
Fox Route 1.6 Mi Total Flex 8V 5p,4352,VW - VOLKSWAGEN,59
Fox RUN 1.6 Flex 8V 5p,7637,VW - VOLKSWAGEN,59
Fox SELEÇÃO 1.0 Total Flex 8V 5p,6667,VW - VOLKSWAGEN,59
Fox SELEÇÃO 1.6 Total Flex 8V 5p,6668,VW - VOLKSWAGEN,59
Fox SELEÇÃO IMOTION 1.6 Mi T. Flex 8V 5p,6784,VW - VOLKSWAGEN,59
Fox Sportline/Sports 1.0 Tot.Flex 8V 4p,2379,VW - VOLKSWAGEN,59
Fox Sportline/Sports 1.0/1.0 Tot.Flex 3p,2376,VW - VOLKSWAGEN,59
Fox Sportline/Sports 1.6/1.6 Tot.Flex 3p,2377,VW - VOLKSWAGEN,59
Fox Sportline/Sports 1.6/1.6 Tot.Flex 4p,2378,VW - VOLKSWAGEN,59
Fox SUNRISE 1.0 Mi Total Flex 8V 5p,4928,VW - VOLKSWAGEN,59
Fox TRACK 1.0 Flex 12V 5p,7410,VW - VOLKSWAGEN,59
Fox Trendline 1.0 Flex 12V 5p,7295,VW - VOLKSWAGEN,59
Fox Trendline 1.0 Flex 8V 5p,6939,VW - VOLKSWAGEN,59
Fox Trendline 1.6 Flex 8V 5p,6940,VW - VOLKSWAGEN,59
Fox Xtreme 1.6 Flex 8V 5p,8113,VW - VOLKSWAGEN,59
Fusca,2380,VW - VOLKSWAGEN,59
Fusca 2.0 R-Line TSI 16V Aut.,7079,VW - VOLKSWAGEN,59
Fusca 2.0 TSI 16V Aut.,6278,VW - VOLKSWAGEN,59
Fusca 2.0 TSI 16V Mec.,6279,VW - VOLKSWAGEN,59
Gol (novo) 1.0 Mi Total Flex 8V 2p,6280,VW - VOLKSWAGEN,59
Gol (novo) 1.0 Mi Total Flex 8V 4p,4689,VW - VOLKSWAGEN,59
Gol (novo) 1.6 Mi Total Flex 8V 2p,6281,VW - VOLKSWAGEN,59
Gol (novo) 1.6 Mi Total Flex 8V 4p,4691,VW - VOLKSWAGEN,59
Gol (novo) 1.6 Power/Highi T.Flex 8v 4P,4690,VW - VOLKSWAGEN,59
Gol 1.0 Flex 12V 5p,8323,VW - VOLKSWAGEN,59
Gol 1.0 Mi FUN/ Highway/ Sport 16V  2/4p,2381,VW - VOLKSWAGEN,59
Gol 1.0 Plus 16v 2p,2382,VW - VOLKSWAGEN,59
Gol 1.0 Plus 16v 4p,2383,VW - VOLKSWAGEN,59
Gol 1.0 Plus 8v 2p,2384,VW - VOLKSWAGEN,59
Gol 1.0 Plus 8v 4p,2385,VW - VOLKSWAGEN,59
Gol 1.0 Power 16v 76cv 4p,2386,VW - VOLKSWAGEN,59
Gol 1.0 Total Flex 8V 5p (25 anos),5941,VW - VOLKSWAGEN,59
Gol 1.0 Trend/ Power 8V 2p,2387,VW - VOLKSWAGEN,59
Gol 1.0 Trend/ Power 8V 4p,2388,VW - VOLKSWAGEN,59
Gol 1.6 I MOTI.Power/Highli T.Flex 8V 4p,5114,VW - VOLKSWAGEN,59
Gol 1.6 Mi I MOTION Total Flex 8V 3p,6454,VW - VOLKSWAGEN,59
Gol 1.6 Mi Plus Total Flex 8V 2p,2389,VW - VOLKSWAGEN,59
Gol 1.6 Mi Plus Total Flex 8V 4p,2390,VW - VOLKSWAGEN,59
Gol 1.6 Mi Power Total Flex 8V 4p,2391,VW - VOLKSWAGEN,59
Gol 1.6 Mi Rallye I MOTION T. Flex 8V 4p,5404,VW - VOLKSWAGEN,59
Gol 1.6 Mi Rallye Total Flex 8V 4p,2392,VW - VOLKSWAGEN,59
Gol 1.6 Mi/ 1.6i 2p,2393,VW - VOLKSWAGEN,59
Gol 1.6 Mi/ Power 1.6 Mi 4p,2394,VW - VOLKSWAGEN,59
Gol 1.6 MSI Flex 16V 5p Aut.,8463,VW - VOLKSWAGEN,59
Gol 1.6 MSI Flex 8V 5p,8324,VW - VOLKSWAGEN,59
Gol 1.8 Mi,2395,VW - VOLKSWAGEN,59
Gol 1.8 Mi 4p,2396,VW - VOLKSWAGEN,59
Gol 1.8 Mi Power Total Flex 8V 4p,2397,VW - VOLKSWAGEN,59
Gol 1.8 Mi Rallye Total Flex 8V 4p,2398,VW - VOLKSWAGEN,59
Gol 1000 (modelo antigo),2399,VW - VOLKSWAGEN,59
Gol 1000 Mi 16V 2p Turbo,2400,VW - VOLKSWAGEN,59
Gol 1000 Mi 16V 4p Turbo,2401,VW - VOLKSWAGEN,59
Gol 1000 Mi 16V/ Ouro  2p,2402,VW - VOLKSWAGEN,59
Gol 1000 Mi 16V/ Ouro 4p,2403,VW - VOLKSWAGEN,59
Gol 1000 Mi 2p  / 1000i,2404,VW - VOLKSWAGEN,59
Gol 1000 Mi 4p,2405,VW - VOLKSWAGEN,59
Gol 1000 Mi Plus 16V 2p e 4p,2406,VW - VOLKSWAGEN,59
Gol 1000 Mi Plus 8v 2p e 4p,2407,VW - VOLKSWAGEN,59
Gol 1000i Plus 2p,2408,VW - VOLKSWAGEN,59
Gol 2.0 Mi 2p,2409,VW - VOLKSWAGEN,59
Gol 2.0 Mi 4p,2410,VW - VOLKSWAGEN,59
Gol BLACK 1.0 Mi Total Flex 8V 4p,5750,VW - VOLKSWAGEN,59
Gol City (Trend) 1.0 Mi Total Flex 8V 2p,2413,VW - VOLKSWAGEN,59
Gol City (Trend) 1.6 Mi T. Flex 8V 2p,3832,VW - VOLKSWAGEN,59
Gol City (Trend) 1.6 Mi T.Flex 8V 4p,2417,VW - VOLKSWAGEN,59
Gol City (Trend)/Titan 1.0 T. Flex 8V 4p,2414,VW - VOLKSWAGEN,59
Gol City 1.0 Mi 8V 2p,2411,VW - VOLKSWAGEN,59
Gol City 1.0 Mi 8V 4p,2412,VW - VOLKSWAGEN,59
Gol City 1.0 Total Flex 12V 2p,9098,VW - VOLKSWAGEN,59
Gol City 1.0 Total Flex 12V 4P,8840,VW - VOLKSWAGEN,59
Gol City 1.6 Mi 8V 2p,2415,VW - VOLKSWAGEN,59
Gol City 1.6 Mi 8V 4p,2416,VW - VOLKSWAGEN,59
Gol CL 1.6 Mi 2p e 4p,2418,VW - VOLKSWAGEN,59
Gol CL 1.8 Mi 2p e 4p,2419,VW - VOLKSWAGEN,59
Gol CLi / CL 1.8,2420,VW - VOLKSWAGEN,59
Gol CLi / CL/ Copa/ Stones 1.6,2421,VW - VOLKSWAGEN,59
Gol Comfort. I MOTION 1.6 T. Flex 8V 3p,6791,VW - VOLKSWAGEN,59
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p,6792,VW - VOLKSWAGEN,59
Gol Comfortline 1.0 T. Flex 12V 5p,7521,VW - VOLKSWAGEN,59
Gol Comfortline 1.0 T. Flex 8V 3p,6787,VW - VOLKSWAGEN,59
Gol Comfortline 1.0 T. Flex 8V 5p,6788,VW - VOLKSWAGEN,59
Gol Comfortline 1.6 T. Flex 8V 3p,6789,VW - VOLKSWAGEN,59
Gol Comfortline 1.6 T. Flex 8V 5p,6790,VW - VOLKSWAGEN,59
Gol COPA 1.0 Mi Total Flex 8V 4p,3958,VW - VOLKSWAGEN,59
Gol COPA 1.6 Mi Total Flex 8V 4p,3959,VW - VOLKSWAGEN,59
Gol ECOMOTION  1.0 Mi Total Flex 8V 4p,5218,VW - VOLKSWAGEN,59
Gol ECOMOTION 1.0 Mi Total Flex 8V 2p,5219,VW - VOLKSWAGEN,59
Gol Furgao 1.0 mi,2422,VW - VOLKSWAGEN,59
Gol Furgão 1.6 Mi/ 1.6i/ 1.6,2423,VW - VOLKSWAGEN,59
Gol GL 1.6 Mi/Star 1.6 e 1.8/Atlanta 1.6,2424,VW - VOLKSWAGEN,59
Gol GL 1.8 Mi 2p e 4p,2425,VW - VOLKSWAGEN,59
Gol GLi / GL/ Atlanta 1.8,2426,VW - VOLKSWAGEN,59
Gol GLS 2.0 Mi,2427,VW - VOLKSWAGEN,59
Gol GT/GTS 1.8,2428,VW - VOLKSWAGEN,59
Gol GTi 2.0,2429,VW - VOLKSWAGEN,59
Gol GTi 2000 16V,2430,VW - VOLKSWAGEN,59
Gol I MOTION 1.6 Mi Total Flex 8V 4p,5113,VW - VOLKSWAGEN,59
Gol L 1.3/ L/ LS/ C/ S/ BX/ Plus 1.6,2431,VW - VOLKSWAGEN,59
Gol Plus 1.0 Mi Total Flex 2p,3833,VW - VOLKSWAGEN,59
Gol Plus 1.0 Mi Total Flex 4p,3834,VW - VOLKSWAGEN,59
Gol Rallye 1.6 T. Flex 16V 5p,6795,VW - VOLKSWAGEN,59
Gol Rallye I MOTION 1.6 T. Flex 16V 5p,6793,VW - VOLKSWAGEN,59
Gol Rock in Rio 1.0 Mi Total Flex 8V 5p,5600,VW - VOLKSWAGEN,59
Gol SELEÇÃO 1.0 Mi Total Flex 8V 5p,5220,VW - VOLKSWAGEN,59
Gol SELEÇÃO 1.6 I MOTION T.Flex 8V 5p,6669,VW - VOLKSWAGEN,59
Gol SELEÇÃO 1.6 Total Flex 8V 5p,6670,VW - VOLKSWAGEN,59
Gol Special 1.0 Mi 4p,2432,VW - VOLKSWAGEN,59
Gol Special 1.0 Total Flex 8V 3p,7049,VW - VOLKSWAGEN,59
Gol Special 1.0 Total Flex 8V 5p,7050,VW - VOLKSWAGEN,59
Gol Special 1.6 Mi 8V 99cv 2p,2433,VW - VOLKSWAGEN,59
Gol Special/ Special Xtreme 1.0 Mi 2p,2434,VW - VOLKSWAGEN,59
Gol TECH 1.0 Mi Total Flex 8V 2p,4092,VW - VOLKSWAGEN,59
Gol TECH 1.0 Mi Total Flex 8V 4p,4093,VW - VOLKSWAGEN,59
Gol TRACK 1.0 Mi Total Flex 8V 4p,6472,VW - VOLKSWAGEN,59
Gol TRACK 1.0 Total Flex 12V 5p,7817,VW - VOLKSWAGEN,59
Gol Trendline 1.0 T.Flex 12V 3p,7638,VW - VOLKSWAGEN,59
Gol Trendline 1.0 T.Flex 12V 5p,7522,VW - VOLKSWAGEN,59
Gol Trendline 1.0 T.Flex 8V 3p,6785,VW - VOLKSWAGEN,59
Gol Trendline 1.0 T.Flex 8V 5p,6786,VW - VOLKSWAGEN,59
Gol Trendline 1.6 T.Flex 8V 3p,6977,VW - VOLKSWAGEN,59
Gol Trendline 1.6 T.Flex 8V 5p,6796,VW - VOLKSWAGEN,59
Gol Trendline I Motion 1.6 T. Flex 8V 3p,6976,VW - VOLKSWAGEN,59
Gol Trendline I MOTION 1.6 T. Flex 8V 5p,6794,VW - VOLKSWAGEN,59
Gol TSi 1.8/ 1.8Mi,2435,VW - VOLKSWAGEN,59
Gol TSi 2000 2p e 4p,2436,VW - VOLKSWAGEN,59
Golf  BLACK EDITON 2.0 Mi T. Flex 8V Tip,5115,VW - VOLKSWAGEN,59
Golf  TECH 1.6 Mi Total Flex 8V 4p,4669,VW - VOLKSWAGEN,59
Golf 1.6 Mi Total Flex 8V 4p,4006,VW - VOLKSWAGEN,59
Golf 1.6 Mi Trip/ Sport 101cv 8V,2437,VW - VOLKSWAGEN,59
Golf 1.6Mi/ 1.6Mi Gener./Black & Silver,2438,VW - VOLKSWAGEN,59
Golf 1.8 Mi Sport 150cv Turbo Mec/Aut.,2439,VW - VOLKSWAGEN,59
Golf 2.0/ 2.0 Mi Flex Aut/Tiptronic.,2440,VW - VOLKSWAGEN,59
Golf 2.0/ 2.0 Mi Flex Comfortline Aut.,2442,VW - VOLKSWAGEN,59
Golf 2.0/ 2.0 Mi Flex Comfortline/ Sport,2443,VW - VOLKSWAGEN,59
Golf 2.0/2.0 T. Flex Mec.(Black & Silv),2441,VW - VOLKSWAGEN,59
Golf Comfort. 200 TSI 1.0 Flex 12V Aut.,8369,VW - VOLKSWAGEN,59
Golf Comfortline 1.0 TSI Total Flex Mec.,7781,VW - VOLKSWAGEN,59
Golf Comfortline 1.4 TSI 140cv Aut.,6797,VW - VOLKSWAGEN,59
Golf Comfortline 1.4 TSI 140cv Mec.,6798,VW - VOLKSWAGEN,59
Golf Comfortline 1.6 MSI Total Flex Aut.,7460,VW - VOLKSWAGEN,59
Golf Comfortline 1.6 MSI Total Flex Mec.,7461,VW - VOLKSWAGEN,59
Golf Flash 1.6 Mi/1.6 Mi Tot. Flex 8V 4p,3914,VW - VOLKSWAGEN,59
Golf GL 1.8/ 2.0i 4p,2444,VW - VOLKSWAGEN,59
Golf GLX 2.0 4p,2445,VW - VOLKSWAGEN,59
Golf GT 2.0 Mi T. Flex 8V 4p Tiptronic,4835,VW - VOLKSWAGEN,59
Golf GT 2.0 Mi Total Flex 8V 4p,4703,VW - VOLKSWAGEN,59
Golf GTE TSI 1.4 16V Híbrido Aut.,8943,VW - VOLKSWAGEN,59
Golf GTi 1.8 Mi 180/193cv Turbo 4p Mec.,2446,VW - VOLKSWAGEN,59
Golf GTi 1.8 Mi 180/193cv Turbo 4p Tip.,2447,VW - VOLKSWAGEN,59
Golf GTi 1.8 Mi 20V 2p Turbo Mec.,2448,VW - VOLKSWAGEN,59
Golf GTi 1.8 Mi 20V Turbo 2p Aut.,2449,VW - VOLKSWAGEN,59
Golf GTi 1.8 Mi 20V Turbo 4p Aut.,2450,VW - VOLKSWAGEN,59
Golf GTi 1.8 Mi 20V Turbo 4p Mec.,2451,VW - VOLKSWAGEN,59
Golf GTI 1.8 Turbo,2452,VW - VOLKSWAGEN,59
Golf GTi 2.0,2453,VW - VOLKSWAGEN,59
Golf GTi 2.0 TSI 220cv Aut.,6600,VW - VOLKSWAGEN,59
Golf GTi 350 TSI 2.0 230cv 16V Aut.,8370,VW - VOLKSWAGEN,59
Golf GTi Cabrio 2.0 Mi,2454,VW - VOLKSWAGEN,59
Golf GTI VR6/ Golf 2.8 VR6,2455,VW - VOLKSWAGEN,59
Golf Highline 1.4 TSI 140cv Aut.,6601,VW - VOLKSWAGEN,59
Golf Highline 1.4 TSI 140cv Mec.,6602,VW - VOLKSWAGEN,59
Golf Highline 1.4 TSI Total Flex Aut.,7462,VW - VOLKSWAGEN,59
Golf Highline 1.4 TSI Total Flex Mec.,7463,VW - VOLKSWAGEN,59
Golf Highline 250 TSI 1.4 Flex 16V Aut.,8371,VW - VOLKSWAGEN,59
Golf SILVER EDIT. 2.0 Mi T.Flex 8v Mec.,5007,VW - VOLKSWAGEN,59
Golf SILVER EDIT. 2.0 Mi T.Flex 8V Tip.,5008,VW - VOLKSWAGEN,59
Golf Sportline 1.6 Mi Total Flex 8V 4p,4312,VW - VOLKSWAGEN,59
Golf Sportline 2.0 Mi Total F. 8V Tip.,5221,VW - VOLKSWAGEN,59
Golf Variant Comf. 250 1.4 TSI Flex Aut.,8372,VW - VOLKSWAGEN,59
Golf Variant Comfort. 1.4 TSI T.Flex Aut,7782,VW - VOLKSWAGEN,59
Golf Variant Comfortline 1.4 TSI  Aut.,7270,VW - VOLKSWAGEN,59
Golf Variant Comfortline 1.4 TSI Mec.,7464,VW - VOLKSWAGEN,59
Golf Variant High. 250 1.4 TSI Flex Aut.,8373,VW - VOLKSWAGEN,59
Golf Variant Highli. 1.4 TSI T.Flex Aut,7748,VW - VOLKSWAGEN,59
Golf Variant Highline 1.4 TSI Aut.,7271,VW - VOLKSWAGEN,59
Grand Saveiro Xtreme/Street  1.6/1.8/2.0,2456,VW - VOLKSWAGEN,59
JETTA  GLX III 2.8 VR6,2457,VW - VOLKSWAGEN,59
JETTA 2.5 20V 150/170cv Tiptronic,4147,VW - VOLKSWAGEN,59
JETTA 250 TSI 1.4 flex 16v Aut.,8581,VW - VOLKSWAGEN,59
JETTA Comfort. 250 TSI 1.4 Flex 16v Aut.,8487,VW - VOLKSWAGEN,59
JETTA Comfortline  2.0 T.Flex 8V 4p Mec.,5512,VW - VOLKSWAGEN,59
JETTA Comfortline 1.4 TSI 16V 4p Aut.,7493,VW - VOLKSWAGEN,59
JETTA Comfortline 2.0 T.Flex 8V 4p Tipt.,5513,VW - VOLKSWAGEN,59
JETTA GLI 350 TSI 2.0 16V 4p Aut.,8717,VW - VOLKSWAGEN,59
JETTA Highline 2.0 TSI 16V 4p Tiptronic,5514,VW - VOLKSWAGEN,59
JETTA R-Line 250 TSI 1.4 Flex 16V Aut.,8488,VW - VOLKSWAGEN,59
JETTA Trendline 1.4 TSI 16V 4p  Aut.,7494,VW - VOLKSWAGEN,59
JETTA Trendline 1.4 TSI 16V 4p Mec.,7495,VW - VOLKSWAGEN,59
JETTA Trendline 2.0 T.Flex 8V 4p Tip.,7216,VW - VOLKSWAGEN,59
JETTA Variant 2.5 20V 170cv Tiptronic,4649,VW - VOLKSWAGEN,59
Kombi Carat,2458,VW - VOLKSWAGEN,59
Kombi Escolar 1.6 MPi,2459,VW - VOLKSWAGEN,59
Kombi Escolar/50 anos 1.4 Mi Total Flex,3980,VW - VOLKSWAGEN,59
Kombi Furgão,2460,VW - VOLKSWAGEN,59
Kombi Furgão 1.4 Mi Total Flex 8V,3915,VW - VOLKSWAGEN,59
Kombi Furgão Diesel,2461,VW - VOLKSWAGEN,59
Kombi LAST EDITION 56 1.4 Mi Total Flex,6618,VW - VOLKSWAGEN,59
Kombi Lotação 1.4 Mi Total Flex 8V,3981,VW - VOLKSWAGEN,59
Kombi Lotação 1.6 MPi,2462,VW - VOLKSWAGEN,59
Kombi Pick-Up,2463,VW - VOLKSWAGEN,59
Kombi Pick-Up Diesel,2464,VW - VOLKSWAGEN,59
Kombi Standard 1.4 Mi Total Flex 8V,3916,VW - VOLKSWAGEN,59
Kombi Standard/ Luxo/ Série Prata,2465,VW - VOLKSWAGEN,59
Logus 1.6 / CLi / CL/ GL,2466,VW - VOLKSWAGEN,59
Logus 1.8 / CLi / CL,2467,VW - VOLKSWAGEN,59
Logus GLi / GL 1.8,2468,VW - VOLKSWAGEN,59
Logus GLS 1.8,2469,VW - VOLKSWAGEN,59
Logus GLSi / GLS 2000,2470,VW - VOLKSWAGEN,59
Logus Wolfsburg Edition 2000i,2471,VW - VOLKSWAGEN,59
New Beetle 2.0 Mi Mec./Aut.,2472,VW - VOLKSWAGEN,59
Nivus Comfortline 1.0 200 TSI Flex Aut.,9150,VW - VOLKSWAGEN,59
Nivus Highline 1.0 200 TSI Flex Aut.,9151,VW - VOLKSWAGEN,59
Nivus Launching Ed. 1.0 200 TSI Flex Aut,9152,VW - VOLKSWAGEN,59
Parati 1.0 Mi FUN/ SunSet 16V 4p,2473,VW - VOLKSWAGEN,59
Parati 1.0 Mi Plus 16v 4p,2474,VW - VOLKSWAGEN,59
Parati 1.0 Mi Summer 16v 4p,2475,VW - VOLKSWAGEN,59
Parati 1.0 Mi Tour 16V 76cv 4p,2476,VW - VOLKSWAGEN,59
Parati 1.6 Mi Plus Total Flex  8V 4p,2500,VW - VOLKSWAGEN,59
Parati 1.6 Mi/ 1.6 Mi City,2477,VW - VOLKSWAGEN,59
Parati 1.6Mi/1.6Mi City/T.Field T.Flex,2478,VW - VOLKSWAGEN,59
Parati 1.8 Mi City Total Flex 8V 4p,2479,VW - VOLKSWAGEN,59
Parati 1.8 Mi CROSSOVER Total Flex 8V 4p,2480,VW - VOLKSWAGEN,59
Parati 1.8 Mi Plus Total Flex 8V 4p,3804,VW - VOLKSWAGEN,59
Parati 1.8 Mi T. Field Total Flex 8V 4p,2481,VW - VOLKSWAGEN,59
Parati 1.8 Mi Tour 8V 99cv 4p,2482,VW - VOLKSWAGEN,59
Parati 1.8 Mi/ 1.8 Mi Plus,2483,VW - VOLKSWAGEN,59
Parati 1000 Mi 16V 2p e 4p,2484,VW - VOLKSWAGEN,59
Parati 1000 Mi 16V 4p Turbo,2485,VW - VOLKSWAGEN,59
Parati 2.0 Mi Tour 8V 112cv 4p,2486,VW - VOLKSWAGEN,59
Parati 2.0 Mi/ 2.0 Mi Track & Field,2487,VW - VOLKSWAGEN,59
Parati C 1.6/ CL 1.6 Mi 2p e 4p,2488,VW - VOLKSWAGEN,59
Parati CL 1.8 Mi 2p e 4p,2489,VW - VOLKSWAGEN,59
Parati CLi / CL/ Atlanta 1.6,2490,VW - VOLKSWAGEN,59
Parati CLi / CL/ Atlanta 1.8,2491,VW - VOLKSWAGEN,59
Parati COMFORTLINE 1.6 Mi Tot.Flex 8V 4p,3960,VW - VOLKSWAGEN,59
